BUYER_STATE,BUYER_COUNTY,YEAR,QUANTITY,DOSAGE_UNIT
AR,INDEPENDENCE,2007,28.0,3200.0
AR,INDEPENDENCE,2008,73.0,9700.0
AR,INDEPENDENCE,2009,55.0,8700.0
AR,INDEPENDENCE,2010,40.0,5200.0
AR,INDEPENDENCE,2011,72.0,8400.0
AR,INDEPENDENCE,2012,50.0,7800.0
AR,IZARD,2009,46.0,4600.0
AR,IZARD,2012,9.0,4500.0
AR,JACKSON,2006,21.0,3700.0
AR,JACKSON,2007,16.0,2400.0
AR,JACKSON,2008,37.0,5300.0
AR,JACKSON,2009,25.0,2500.0
AR,JACKSON,2010,23.0,2700.0
AR,JACKSON,2011,29.0,2900.0
AR,JACKSON,2012,34.0,5800.0
AR,JEFFERSON,2006,14.0,1800.0
AR,JEFFERSON,2007,16.0,1600.0
AR,JEFFERSON,2008,18.0,3800.0
AR,JEFFERSON,2009,20.0,2800.0
AR,JEFFERSON,2010,22.0,4600.0
AR,JEFFERSON,2011,18.0,3000.0
AR,JEFFERSON,2012,13.0,2500.0
AR,JOHNSON,2006,42.0,6200.0
AR,JOHNSON,2007,35.0,4700.0
AR,JOHNSON,2008,36.0,4400.0
AR,JOHNSON,2009,52.0,6000.0
AR,JOHNSON,2010,72.0,8000.0
AR,JOHNSON,2011,51.0,7500.0
AR,JOHNSON,2012,42.0,6200.0
AR,LAWRENCE,2006,10.0,1000.0
AR,LAWRENCE,2007,13.0,2900.0
AR,LAWRENCE,2008,15.0,2300.0
AR,LAWRENCE,2009,15.0,1900.0
AR,LAWRENCE,2010,27.0,3500.0
AR,LAWRENCE,2011,20.0,3200.0
AR,LAWRENCE,2012,20.0,2800.0
AR,LINCOLN,2008,3.0,1500.0
AR,LITTLE RIVER,2006,22.0,3400.0
AR,LITTLE RIVER,2007,22.0,3000.0
AR,LITTLE RIVER,2008,29.0,4100.0
AR,LITTLE RIVER,2009,35.0,4700.0
AR,LITTLE RIVER,2010,33.0,3300.0
AR,LITTLE RIVER,2011,65.0,8100.0
AR,LITTLE RIVER,2012,37.0,5700.0
AR,LOGAN,2006,36.0,6400.0
AR,LOGAN,2007,37.0,4900.0
AR,LOGAN,2008,40.0,6400.0
AR,LOGAN,2009,50.0,5800.0
AR,LOGAN,2010,42.0,4200.0
AR,LOGAN,2011,14.0,1800.0
AR,LOGAN,2012,20.0,4000.0
AR,LONOKE,2006,43.0,5100.0
AR,LONOKE,2007,53.0,6100.0
AR,LONOKE,2008,76.0,9600.0
AR,LONOKE,2009,80.0,10000.0
AR,LONOKE,2010,123.0,14230.0
AR,LONOKE,2011,53.0,6900.0
AR,LONOKE,2012,49.0,6900.0
AR,MADISON,2006,10.0,1000.0
AR,MADISON,2007,17.0,2100.0
AR,MADISON,2008,23.0,2300.0
AR,MADISON,2009,9.0,900.0
AR,MADISON,2010,34.0,5400.0
AR,MADISON,2011,25.0,3300.0
AR,MADISON,2012,33.0,7300.0
AR,MARION,2006,31.0,4700.0
AR,MARION,2007,27.0,3900.0
AR,MARION,2008,43.0,4700.0
AR,MARION,2009,55.0,8300.0
AR,MARION,2010,52.0,6400.0
AR,MARION,2011,48.0,7200.0
AR,MARION,2012,29.0,7300.0
AR,MILLER,2006,104.0,14000.0
AR,MILLER,2007,108.0,14000.0
AR,MILLER,2008,71.0,8700.0
AR,MILLER,2009,66.0,8600.0
AR,MILLER,2010,84.0,8800.0
AR,MILLER,2011,54.0,9400.0
AR,MILLER,2012,50.0,7800.0
AR,MISSISSIPPI,2006,48.0,11200.0
AR,MISSISSIPPI,2007,55.0,12700.0
AR,MISSISSIPPI,2008,35.0,5100.0
AR,MISSISSIPPI,2009,41.0,6100.0
AR,MISSISSIPPI,2010,66.0,9800.0
AR,MISSISSIPPI,2011,90.0,13000.0
AR,MISSISSIPPI,2012,76.0,18800.0
AR,MONTGOMERY,2006,8.0,3200.0
AR,MONTGOMERY,2007,17.0,2620.0
AR,MONTGOMERY,2008,2.0,1000.0
AR,MONTGOMERY,2009,15.0,5500.0
AR,MONTGOMERY,2010,4.0,1060.0
AR,MONTGOMERY,2011,6.0,2300.0
AR,MONTGOMERY,2012,11.0,5500.0
AR,OUACHITA,2006,14.0,2200.0
AR,OUACHITA,2007,9.0,900.0
AR,OUACHITA,2008,21.0,3300.0
AR,OUACHITA,2009,16.0,1600.0
AR,OUACHITA,2010,29.0,4500.0
AR,OUACHITA,2011,45.0,5700.0
AR,OUACHITA,2012,25.0,4100.0
AR,PHILLIPS,2006,16.0,2400.0
AR,PHILLIPS,2007,21.0,2500.0
AR,PHILLIPS,2008,14.0,2200.0
AR,PHILLIPS,2009,14.0,1400.0
AR,PHILLIPS,2010,9.0,1700.0
AR,PHILLIPS,2011,9.0,1300.0
AR,PHILLIPS,2012,28.0,5600.0
AR,POINSETT,2006,12.0,2000.0
AR,POINSETT,2007,12.0,2400.0
AR,POINSETT,2008,13.0,2100.0
AR,POINSETT,2009,27.0,5500.0
AR,POINSETT,2010,14.0,3000.0
AR,POINSETT,2011,15.0,1900.0
AR,POINSETT,2012,25.0,4100.0
AR,POLK,2006,34.0,4200.0
AR,POLK,2007,23.0,3500.0
AR,POLK,2008,36.0,4800.0
AR,POLK,2009,40.0,4400.0
AR,POLK,2010,40.0,4800.0
AR,POLK,2011,48.0,5600.0
AR,POLK,2012,46.0,8600.0
AR,POPE,2006,37.0,4900.0
AR,POPE,2007,26.0,4200.0
AR,POPE,2008,37.0,4100.0
AR,POPE,2009,43.0,5500.0
AR,POPE,2010,31.0,3900.0
AR,POPE,2011,37.0,5300.0
AR,POPE,2012,31.0,5900.0
AR,PRAIRIE,2006,1.0,100.0
AR,PRAIRIE,2007,1.0,100.0
AR,PRAIRIE,2009,2.0,530.0
AR,PULASKI,2006,160.0,26000.0
AR,PULASKI,2007,170.0,25400.0
AR,PULASKI,2008,161.0,21300.0
AR,PULASKI,2009,191.0,26300.0
AR,PULASKI,2010,282.0,37000.0
AR,PULASKI,2011,215.0,28630.0
AR,PULASKI,2012,174.0,29400.0
AR,RANDOLPH,2006,23.0,2700.0
AR,RANDOLPH,2007,15.0,1900.0
AR,RANDOLPH,2008,15.0,3500.0
AR,RANDOLPH,2009,12.0,3200.0
AR,RANDOLPH,2010,9.0,1300.0
AR,RANDOLPH,2011,21.0,4900.0
AR,RANDOLPH,2012,30.0,6200.0
AR,SAINT FRANCIS,2006,16.0,3600.0
AR,SAINT FRANCIS,2007,14.0,2200.0
AR,SAINT FRANCIS,2008,21.0,2900.0
AR,SAINT FRANCIS,2009,20.0,3200.0
AR,SAINT FRANCIS,2010,16.0,3200.0
AR,SAINT FRANCIS,2011,42.0,4600.0
AR,SAINT FRANCIS,2012,32.0,6400.0
AR,SALINE,2006,48.0,6400.0
AR,SALINE,2007,62.0,11000.0
AR,SALINE,2008,35.0,3900.0
AR,SALINE,2009,73.0,9700.0
AR,SALINE,2010,69.0,8900.0
AR,SALINE,2011,80.0,9600.0
AR,SALINE,2012,62.0,11400.0
AR,SCOTT,2006,27.0,3500.0
AR,SCOTT,2007,17.0,2100.0
AR,SCOTT,2008,30.0,3000.0
AR,SCOTT,2009,25.0,4100.0
AR,SCOTT,2010,23.0,3900.0
AR,SCOTT,2011,25.0,2900.0
AR,SCOTT,2012,15.0,2300.0
AR,SEBASTIAN,2006,128.0,24000.0
AR,SEBASTIAN,2007,178.0,25400.0
AR,SEBASTIAN,2008,218.0,28600.0
AR,SEBASTIAN,2009,199.0,26300.0
AR,SEBASTIAN,2010,215.0,27500.0
AR,SEBASTIAN,2011,287.0,34700.0
AR,SEBASTIAN,2012,185.0,34100.0
AR,SEVIER,2006,16.0,2800.0
AR,SEVIER,2007,19.0,2700.0
AR,SEVIER,2008,22.0,3000.0
AR,SEVIER,2009,39.0,5500.0
AR,SEVIER,2010,20.0,3200.0
AR,SEVIER,2011,42.0,4200.0
AR,SEVIER,2012,18.0,3000.0
AR,SHARP,2006,20.0,2800.0
AR,SHARP,2007,16.0,2400.0
AR,SHARP,2008,19.0,3500.0
AR,SHARP,2009,38.0,5800.0
AR,SHARP,2010,34.0,3800.0
AR,SHARP,2011,35.0,3900.0
AR,SHARP,2012,31.0,5500.0
AR,STONE,2006,26.0,3400.0
AR,STONE,2007,26.0,2600.0
AR,STONE,2008,25.0,2900.0
AR,STONE,2009,35.0,7100.0
AR,STONE,2010,65.0,8100.0
AR,STONE,2011,31.0,5100.0
AR,STONE,2012,48.0,10400.0
AR,UNION,2006,8.0,1600.0
AR,UNION,2007,14.0,1400.0
AR,UNION,2008,14.0,1800.0
AR,UNION,2009,11.0,1900.0
AR,UNION,2010,24.0,4400.0
AR,UNION,2011,14.0,1800.0
AR,UNION,2012,20.0,3600.0
AR,VAN BUREN,2006,31.0,3900.0
AR,VAN BUREN,2007,32.0,4400.0
AR,VAN BUREN,2008,46.0,7000.0
AR,VAN BUREN,2009,17.0,1700.0
AR,VAN BUREN,2010,51.0,6700.0
AR,VAN BUREN,2011,41.0,5300.0
AR,VAN BUREN,2012,29.0,5300.0
AR,WASHINGTON,2006,113.0,19700.0
AR,WASHINGTON,2007,117.0,20100.0
AR,WASHINGTON,2008,142.0,20200.0
AR,WASHINGTON,2009,185.0,28760.0
AR,WASHINGTON,2010,249.0,35300.0
AR,WASHINGTON,2011,249.0,36100.0
AR,WASHINGTON,2012,172.0,32800.0
AR,WHITE,2006,19.0,3100.0
AR,WHITE,2007,25.0,4100.0
AR,WHITE,2008,25.0,3700.0
AR,WHITE,2009,71.0,9500.0
AR,WHITE,2010,50.0,7000.0
AR,WHITE,2011,42.0,6200.0
AR,WHITE,2012,50.0,8200.0
AR,WOODRUFF,2009,2.0,200.0
AR,WOODRUFF,2012,22.0,3000.0
AR,YELL,2006,21.0,2100.0
AR,YELL,2007,27.0,3100.0
AR,YELL,2008,14.0,2600.0
AR,YELL,2009,33.0,3700.0
AR,YELL,2010,45.0,5700.0
AR,YELL,2011,34.0,4600.0
AR,YELL,2012,28.0,6800.0
AZ,APACHE,2006,5.0,2500.0
AZ,APACHE,2007,6.0,600.0
AZ,APACHE,2008,6.0,1000.0
AZ,APACHE,2009,9.0,900.0
AZ,APACHE,2010,19.0,9500.0
AZ,APACHE,2011,20.0,11000.0
AZ,APACHE,2012,5.0,1090.0
AZ,COCHISE,2006,19.0,7900.0
AZ,COCHISE,2007,4.0,400.0
AZ,COCHISE,2009,14.0,6200.0
AZ,COCHISE,2010,17.0,4500.0
AZ,COCHISE,2012,4.0,2000.0
AZ,COCONINO,2006,21.0,5300.0
AZ,COCONINO,2007,30.0,9000.0
AZ,COCONINO,2008,43.0,11900.0
AZ,COCONINO,2009,28.0,11200.0
AZ,COCONINO,2010,50.0,13000.0
AZ,COCONINO,2011,31.0,11100.0
AZ,COCONINO,2012,40.0,9200.0
AZ,GILA,2006,79.0,17100.0
AZ,GILA,2007,47.0,9020.0
AZ,GILA,2008,30.0,6600.0
AZ,GILA,2009,59.0,14300.0
AZ,GILA,2010,25.0,5300.0
AZ,GILA,2011,11.0,2300.0
AZ,GILA,2012,8.0,1200.0
AZ,GRAHAM,2006,10.0,5000.0
AZ,GRAHAM,2007,8.0,1600.0
AZ,GRAHAM,2008,3.0,700.0
AZ,GRAHAM,2009,3.0,700.0
AZ,GRAHAM,2010,1.0,100.0
AZ,GRAHAM,2012,4.0,1300.0
AZ,GREENLEE,2009,3.0,1500.0
AZ,MARICOPA,2006,405.0,90735.0
AZ,MARICOPA,2007,304.0,64980.0
AZ,MARICOPA,2008,166.0,13320.0
AZ,MARICOPA,2009,282.0,65800.0
AZ,MARICOPA,2010,416.0,144400.0
AZ,MARICOPA,2011,909.0,333660.0
AZ,MARICOPA,2012,556.0,175600.0
AZ,MOHAVE,2006,137.0,48500.0
AZ,MOHAVE,2007,130.0,41400.0
AZ,MOHAVE,2008,134.0,41800.0
AZ,MOHAVE,2009,142.0,42600.0
AZ,MOHAVE,2010,197.0,60030.0
AZ,MOHAVE,2011,321.0,101430.0
AZ,MOHAVE,2012,137.0,48400.0
AZ,NAVAJO,2006,22.0,7400.0
AZ,NAVAJO,2007,37.0,10500.0
AZ,NAVAJO,2008,28.0,9600.0
AZ,NAVAJO,2009,34.0,9000.0
AZ,NAVAJO,2010,26.0,7400.0
AZ,NAVAJO,2011,65.0,12100.0
AZ,NAVAJO,2012,21.0,6900.0
AZ,PIMA,2006,106.0,31800.0
AZ,PIMA,2007,40.0,7920.0
AZ,PIMA,2008,17.0,1450.0
AZ,PIMA,2009,2.0,1000.0
AZ,PIMA,2010,3.0,300.0
AZ,PIMA,2011,2.0,200.0
AZ,PIMA,2012,45.0,7800.0
AZ,PINAL,2006,29.0,6500.0
AZ,PINAL,2007,14.0,2200.0
AZ,PINAL,2008,3.0,1100.0
AZ,PINAL,2009,6.0,600.0
AZ,PINAL,2011,6.0,600.0
AZ,PINAL,2012,17.0,1700.0
AZ,SANTA CRUZ,2007,2.0,1000.0
AZ,YAVAPAI,2006,100.0,34800.0
AZ,YAVAPAI,2007,89.0,28900.0
AZ,YAVAPAI,2008,153.0,50100.0
AZ,YAVAPAI,2009,121.0,39300.0
AZ,YAVAPAI,2010,170.0,47000.0
AZ,YAVAPAI,2011,147.0,43500.0
AZ,YAVAPAI,2012,148.0,34400.0
AZ,YUMA,2006,6.0,1800.0
AZ,YUMA,2007,2.0,200.0
AZ,YUMA,2008,2.0,200.0
AZ,YUMA,2010,4.0,400.0
CA,ALAMEDA,2006,191.0,44100.0
CA,ALAMEDA,2007,265.0,39800.0
CA,ALAMEDA,2008,289.0,53450.0
CA,ALAMEDA,2009,282.0,65620.0
CA,ALAMEDA,2010,157.0,44900.0
CA,ALAMEDA,2011,115.0,36700.0
CA,ALAMEDA,2012,171.0,41300.0
CA,AMADOR,2006,10.0,5000.0
CA,AMADOR,2007,25.0,8900.0
CA,AMADOR,2008,3.0,300.0
CA,AMADOR,2009,5.0,1300.0
CA,BUTTE,2006,47.0,10700.0
CA,BUTTE,2007,49.0,17300.0
CA,BUTTE,2008,13.0,4900.0
CA,BUTTE,2009,20.0,5600.0
CA,BUTTE,2010,31.0,11900.0
CA,BUTTE,2011,17.0,3700.0
CA,BUTTE,2012,39.0,17500.0
CA,CALAVERAS,2009,14.0,1400.0
CA,CALAVERAS,2010,28.0,7400.0
CA,CALAVERAS,2011,47.0,15100.0
CA,CALAVERAS,2012,14.0,4000.0
CA,CONTRA COSTA,2006,118.0,18300.0
CA,CONTRA COSTA,2007,248.0,24000.0
CA,CONTRA COSTA,2008,242.0,37930.0
CA,CONTRA COSTA,2009,80.0,11600.0
CA,CONTRA COSTA,2010,155.0,37400.0
CA,CONTRA COSTA,2011,111.0,34000.0
CA,CONTRA COSTA,2012,117.0,29300.0
CA,DEL NORTE,2006,36.0,3600.0
CA,DEL NORTE,2008,11.0,5500.0
CA,EL DORADO,2006,26.0,600.0
CA,EL DORADO,2007,15.0,1900.0
CA,EL DORADO,2009,2.0,600.0
CA,EL DORADO,2012,5.0,1300.0
CA,FRESNO,2006,113.0,29640.0
CA,FRESNO,2007,49.0,15800.0
CA,FRESNO,2008,74.0,25400.0
CA,FRESNO,2009,167.0,40000.0
CA,FRESNO,2010,107.0,37700.0
CA,FRESNO,2011,102.0,30900.0
CA,FRESNO,2012,101.0,39800.0
CA,GLENN,2006,5.0,1300.0
CA,GLENN,2007,1.0,100.0
CA,GLENN,2009,1.0,500.0
CA,HUMBOLDT,2006,51.0,14700.0
CA,HUMBOLDT,2007,21.0,3300.0
CA,HUMBOLDT,2008,33.0,8100.0
CA,HUMBOLDT,2009,13.0,5300.0
CA,HUMBOLDT,2010,42.0,20600.0
CA,HUMBOLDT,2011,11.0,5500.0
CA,HUMBOLDT,2012,3.0,1600.0
CA,IMPERIAL,2006,48.0,11600.0
CA,IMPERIAL,2007,69.0,19300.0
CA,IMPERIAL,2008,74.0,18800.0
CA,IMPERIAL,2009,107.0,26300.0
CA,IMPERIAL,2010,93.0,23300.0
CA,IMPERIAL,2011,123.0,34400.0
CA,IMPERIAL,2012,155.0,31900.0
CA,INYO,2009,1.0,100.0
CA,INYO,2010,5.0,500.0
CA,INYO,2012,3.0,300.0
CA,KERN,2006,409.0,89700.0
CA,KERN,2007,421.0,101500.0
CA,KERN,2008,540.0,96130.0
CA,KERN,2009,424.0,97000.0
CA,KERN,2010,540.0,127100.0
CA,KERN,2011,695.0,128400.0
CA,KERN,2012,615.0,116100.0
CA,KINGS,2006,15.0,3100.0
CA,KINGS,2007,18.0,10500.0
CA,KINGS,2008,18.0,3400.0
CA,KINGS,2009,16.0,8000.0
CA,KINGS,2010,25.0,9300.0
CA,KINGS,2011,17.0,6900.0
CA,KINGS,2012,11.0,3900.0
CA,LAKE,2006,42.0,13700.0
CA,LAKE,2007,106.0,25100.0
CA,LAKE,2008,85.0,17200.0
CA,LAKE,2009,28.0,6900.0
CA,LAKE,2010,53.0,15200.0
CA,LAKE,2011,40.0,13100.0
CA,LAKE,2012,6.0,5000.0
CA,LOS ANGELES,2006,4038.0,972890.0
CA,LOS ANGELES,2007,4423.0,1175945.0
CA,LOS ANGELES,2008,3734.0,808204.0
CA,LOS ANGELES,2009,4768.0,915030.0
CA,LOS ANGELES,2010,4321.0,968540.0
CA,LOS ANGELES,2011,4649.0,1164080.0
CA,LOS ANGELES,2012,3477.0,664880.0
CA,MADERA,2006,2.0,1000.0
CA,MADERA,2007,6.0,2600.0
CA,MADERA,2008,3.0,1500.0
CA,MADERA,2009,3.0,1100.0
CA,MADERA,2010,13.0,7000.0
CA,MADERA,2011,16.0,7300.0
CA,MADERA,2012,22.0,10600.0
CA,MARIN,2006,20.0,5600.0
CA,MARIN,2007,3.0,700.0
CA,MARIN,2008,13.0,900.0
CA,MARIN,2009,4.0,800.0
CA,MARIN,2010,2.0,600.0
CA,MARIN,2011,8.0,3200.0
CA,MARIN,2012,15.0,2300.0
CA,MARIPOSA,2006,10.0,100.0
CA,MARIPOSA,2007,18.0,900.0
CA,MARIPOSA,2008,40.0,800.0
CA,MARIPOSA,2009,2.0,1000.0
CA,MARIPOSA,2010,36.0,3600.0
CA,MARIPOSA,2011,1.0,500.0
CA,MENDOCINO,2006,51.0,23200.0
CA,MENDOCINO,2007,33.0,9100.0
CA,MENDOCINO,2008,14.0,2700.0
CA,MENDOCINO,2009,32.0,9800.0
CA,MENDOCINO,2010,52.0,8500.0
CA,MENDOCINO,2011,13.0,3400.0
CA,MENDOCINO,2012,15.0,5100.0
CA,MERCED,2006,45.0,14900.0
CA,MERCED,2007,148.0,32490.0
CA,MERCED,2008,85.0,26360.0
CA,MERCED,2009,35.0,8000.0
CA,MERCED,2010,34.0,7800.0
CA,MERCED,2011,27.0,11000.0
CA,MERCED,2012,47.0,19100.0
CA,MONTEREY,2006,35.0,6300.0
CA,MONTEREY,2007,33.0,5800.0
CA,MONTEREY,2008,72.0,7800.0
CA,MONTEREY,2009,5.0,500.0
CA,MONTEREY,2010,16.0,4000.0
CA,MONTEREY,2011,15.0,4000.0
CA,MONTEREY,2012,47.0,6100.0
CA,NAPA,2006,5.0,500.0
CA,NAPA,2007,4.0,400.0
CA,NAPA,2009,2.0,1000.0
CA,NAPA,2010,2.0,1000.0
CA,NAPA,2011,1.0,500.0
CA,NAPA,2012,3.0,1500.0
CA,NEVADA,2006,10.0,1400.0
CA,NEVADA,2008,6.0,3000.0
CA,NEVADA,2012,3.0,700.0
CA,ORANGE,2006,1431.0,286210.0
CA,ORANGE,2007,1661.0,289945.0
CA,ORANGE,2008,1806.0,301435.0
CA,ORANGE,2009,1994.0,348540.0
CA,ORANGE,2010,2314.0,379880.0
CA,ORANGE,2011,2324.0,381600.0
CA,ORANGE,2012,2225.0,368920.0
CA,PLACER,2006,38.0,13000.0
CA,PLACER,2007,75.0,13320.0
CA,PLACER,2008,36.0,7520.0
CA,PLACER,2009,11.0,1900.0
CA,PLACER,2010,36.0,19300.0
CA,PLACER,2011,44.0,21500.0
CA,PLACER,2012,16.0,3400.0
CA,PLUMAS,2006,19.0,9100.0
CA,PLUMAS,2007,4.0,2000.0
CA,PLUMAS,2010,5.0,2500.0
CA,RIVERSIDE,2006,944.0,200470.0
CA,RIVERSIDE,2007,1089.0,261340.0
CA,RIVERSIDE,2008,1322.0,295700.0
CA,RIVERSIDE,2009,2201.0,427600.0
CA,RIVERSIDE,2010,2584.0,582400.0
CA,RIVERSIDE,2011,2341.0,422560.0
CA,RIVERSIDE,2012,2494.0,437700.0
CA,SACRAMENTO,2006,177.0,48900.0
CA,SACRAMENTO,2007,259.0,49400.0
CA,SACRAMENTO,2008,279.0,54360.0
CA,SACRAMENTO,2009,122.0,45300.0
CA,SACRAMENTO,2010,89.0,24000.0
CA,SACRAMENTO,2011,73.0,24700.0
CA,SACRAMENTO,2012,115.0,27800.0
CA,SAN BENITO,2006,8.0,2400.0
CA,SAN BENITO,2007,6.0,3000.0
CA,SAN BENITO,2010,3.0,1200.0
CA,SAN BENITO,2011,1.0,100.0
CA,SAN BENITO,2012,13.0,2500.0
CA,SAN BERNARDINO,2006,951.0,229200.0
CA,SAN BERNARDINO,2007,1186.0,299500.0
CA,SAN BERNARDINO,2008,1312.0,341100.0
CA,SAN BERNARDINO,2009,1446.0,353620.0
CA,SAN BERNARDINO,2010,1788.0,390020.0
CA,SAN BERNARDINO,2011,1589.0,324520.0
CA,SAN BERNARDINO,2012,1467.0,337500.0
CA,SAN DIEGO,2006,1793.0,259840.0
CA,SAN DIEGO,2007,2043.0,300360.0
CA,SAN DIEGO,2008,1825.0,289790.0
CA,SAN DIEGO,2009,2120.0,335900.0
CA,SAN DIEGO,2010,2848.0,441990.0
CA,SAN DIEGO,2011,2734.0,404900.0
CA,SAN DIEGO,2012,2439.0,352260.0
CA,SAN FRANCISCO,2006,92.0,15250.0
CA,SAN FRANCISCO,2007,94.0,15540.0
CA,SAN FRANCISCO,2008,132.0,16400.0
CA,SAN FRANCISCO,2009,89.0,13700.0
CA,SAN FRANCISCO,2010,51.0,8500.0
CA,SAN FRANCISCO,2011,35.0,5200.0
CA,SAN FRANCISCO,2012,65.0,5150.0
CA,SAN JOAQUIN,2006,171.0,55460.0
CA,SAN JOAQUIN,2007,211.0,63330.0
CA,SAN JOAQUIN,2008,239.0,77900.0
CA,SAN JOAQUIN,2009,246.0,62560.0
CA,SAN JOAQUIN,2010,293.0,97100.0
CA,SAN JOAQUIN,2011,287.0,87330.0
CA,SAN JOAQUIN,2012,179.0,53800.0
CA,SAN LUIS OBISPO,2006,243.0,62700.0
CA,SAN LUIS OBISPO,2007,250.0,60600.0
CA,SAN LUIS OBISPO,2008,231.0,51100.0
CA,SAN LUIS OBISPO,2009,149.0,25400.0
CA,SAN LUIS OBISPO,2010,226.0,38220.0
CA,SAN LUIS OBISPO,2011,270.0,42740.0
CA,SAN LUIS OBISPO,2012,118.0,21900.0
CA,SAN MATEO,2006,83.0,5250.0
CA,SAN MATEO,2007,9.0,900.0
CA,SAN MATEO,2008,31.0,4720.0
CA,SAN MATEO,2009,14.0,5700.0
CA,SAN MATEO,2010,22.0,8700.0
CA,SAN MATEO,2011,19.0,6000.0
CA,SAN MATEO,2012,53.0,7800.0
CA,SANTA BARBARA,2006,371.0,68930.0
CA,SANTA BARBARA,2007,237.0,58220.0
CA,SANTA BARBARA,2008,318.0,65430.0
CA,SANTA BARBARA,2009,211.0,52200.0
CA,SANTA BARBARA,2010,295.0,66400.0
CA,SANTA BARBARA,2011,349.0,61000.0
CA,SANTA BARBARA,2012,294.0,47290.0
CA,SANTA CLARA,2006,136.0,22690.0
CA,SANTA CLARA,2007,106.0,13520.0
CA,SANTA CLARA,2008,132.0,17090.0
CA,SANTA CLARA,2009,56.0,10350.0
CA,SANTA CLARA,2010,106.0,17100.0
CA,SANTA CLARA,2011,75.0,21400.0
CA,SANTA CLARA,2012,199.0,21350.0
CA,SANTA CRUZ,2006,61.0,16500.0
CA,SANTA CRUZ,2007,43.0,12560.0
CA,SANTA CRUZ,2008,60.0,11300.0
CA,SANTA CRUZ,2009,58.0,20200.0
CA,SANTA CRUZ,2010,102.0,23700.0
CA,SANTA CRUZ,2011,100.0,31400.0
CA,SANTA CRUZ,2012,56.0,20430.0
CA,SHASTA,2006,45.0,18500.0
CA,SHASTA,2007,55.0,31900.0
CA,SHASTA,2008,15.0,7600.0
CA,SHASTA,2009,23.0,8800.0
CA,SHASTA,2010,18.0,10100.0
CA,SHASTA,2011,13.0,8300.0
CA,SHASTA,2012,16.0,6900.0
CA,SIERRA,2007,8.0,195.0
CA,SIERRA,2008,5.0,150.0
CA,SISKIYOU,2006,17.0,5300.0
CA,SISKIYOU,2007,9.0,6000.0
CA,SISKIYOU,2008,40.0,10000.0
CA,SISKIYOU,2009,29.0,13300.0
CA,SISKIYOU,2010,22.0,7400.0
CA,SISKIYOU,2011,21.0,6500.0
CA,SISKIYOU,2012,6.0,2800.0
CA,SOLANO,2006,18.0,3800.0
CA,SOLANO,2007,94.0,3034.0
CA,SOLANO,2009,205.0,1700.0
CA,SOLANO,2010,5.0,1300.0
CA,SOLANO,2011,22.0,8700.0
CA,SOLANO,2012,12.0,2500.0
CA,SONOMA,2006,79.0,6200.0
CA,SONOMA,2007,86.0,11850.0
CA,SONOMA,2008,83.0,10920.0
CA,SONOMA,2009,64.0,20900.0
CA,SONOMA,2010,12.0,3900.0
CA,SONOMA,2011,28.0,6500.0
CA,SONOMA,2012,34.0,7600.0
CA,STANISLAUS,2006,136.0,37190.0
CA,STANISLAUS,2007,300.0,54950.0
CA,STANISLAUS,2008,154.0,39300.0
CA,STANISLAUS,2009,114.0,34330.0
CA,STANISLAUS,2010,151.0,44700.0
CA,STANISLAUS,2011,185.0,49430.0
CA,STANISLAUS,2012,142.0,46700.0
CA,SUTTER,2006,20.0,2800.0
CA,SUTTER,2007,35.0,8300.0
CA,SUTTER,2008,40.0,5100.0
CA,SUTTER,2009,98.0,21800.0
CA,SUTTER,2010,69.0,15400.0
CA,SUTTER,2011,38.0,10100.0
CA,SUTTER,2012,59.0,12500.0
CA,TEHAMA,2006,69.0,20100.0
CA,TEHAMA,2007,29.0,10100.0
CA,TEHAMA,2008,26.0,10700.0
CA,TEHAMA,2009,11.0,1100.0
CA,TEHAMA,2010,25.0,14100.0
CA,TEHAMA,2011,30.0,8800.0
CA,TEHAMA,2012,8.0,3300.0
CA,TRINITY,2006,4.0,2000.0
CA,TRINITY,2011,4.0,3000.0
CA,TULARE,2006,41.0,17100.0
CA,TULARE,2007,74.0,15700.0
CA,TULARE,2008,91.0,16700.0
CA,TULARE,2009,39.0,12300.0
CA,TULARE,2010,43.0,15200.0
CA,TULARE,2011,70.0,35100.0
CA,TULARE,2012,39.0,16300.0
CA,TUOLUMNE,2006,21.0,10100.0
CA,TUOLUMNE,2007,18.0,4600.0
CA,TUOLUMNE,2008,25.0,9500.0
CA,TUOLUMNE,2009,18.0,7100.0
CA,TUOLUMNE,2010,15.0,4100.0
CA,TUOLUMNE,2011,23.0,4500.0
CA,TUOLUMNE,2012,14.0,3600.0
CA,VENTURA,2006,553.0,125800.0
CA,VENTURA,2007,553.0,122830.0
CA,VENTURA,2008,494.0,122600.0
CA,VENTURA,2009,341.0,72500.0
CA,VENTURA,2010,496.0,92500.0
CA,VENTURA,2011,551.0,97260.0
CA,VENTURA,2012,604.0,97700.0
CA,YOLO,2006,27.0,11400.0
CA,YOLO,2007,6.0,2400.0
CA,YOLO,2008,17.0,3900.0
CA,YOLO,2009,19.0,4700.0
CA,YOLO,2010,25.0,10200.0
CA,YOLO,2011,18.0,9600.0
CA,YOLO,2012,21.0,7200.0
CA,YUBA,2006,2.0,1100.0
CA,YUBA,2007,19.0,8700.0
CA,YUBA,2008,37.0,13300.0
CA,YUBA,2009,34.0,7800.0
